Id,SalePrice
2736,133457.2928486149
2737,118586.35755199684
2738,137579.22140145276
2739,160685.41180301487
2740,132640.1353989862
2741,142749.05236971212
2742,162439.95600826346
2743,153044.2540305411
2744,159789.05512928736
2745,136764.88069107
2746,136082.47715804132
2747,157091.89170698464
2748,128832.33351993414
2749,127353.80299023032
2750,124613.65346787182
2751,131902.87520027015
2752,202630.5584968329
2753,141242.00046901245
2754,191886.1596114835
2755,136497.3140018817
2756,87544.082342296
2757,70168.64519750747
2758,85046.10890612207
2759,156371.11314069232
2760,120978.815999587
2761,138804.67454438063
2762,144990.82222403225
2763,200704.45583556406
2764,171229.74195049843
2765,279157.34517788026
2766,134450.56898502383
2767,83322.17996104088
2768,118278.22221621196
2769,126571.34066382535
2770,146758.96058228446
2771,109104.52222525464
2772,112138.62329225741
2773,166112.74261954395
2774,144226.92720833438
2775,115721.53729947886
2776,147744.05830104285
2777,165581.06388211774
2778,107089.21847206281
2779,122292.54254963578
2780,95712.44279564281
2781,93291.89496312613
2782,98303.23902479046
2783,95855.56916003555
2784,127443.6632853461
2785,136753.14352424155
2786,67697.88309938104
2787,131339.00865657648
2788,78139.3670781886
2789,179012.3833839384
2790,93235.64463144122
2791,114455.34853536535
2792,69536.21492731161
2793,150611.0394973926
2794,97512.92865152376
2795,119573.69302155402
2796,92319.51335021998
2797,201514.71335607156
2798,111900.02905256537
2799,116890.6913372551
2800,72635.09836470436
2801,109678.27770601878
2802,132039.44554644972
2803,154829.22508102853
2804,134939.60303139046
2805,100139.32157313764
2806,84387.21610003992
2807,163999.69365339773
2808,142206.77798963615
2809,128493.39281777652
2810,122546.88449031986
2811,157612.74679914658
2812,163339.35704738976
2813,153654.5264605716
2814,157647.86846332162
2815,96346.0459718378
2816,236197.17252981247
2817,152295.19855922437
2818,131072.2864190689
2819,174223.9641174014
2820,140205.89374022742
2821,108558.25477901849
2822,198919.2618018063
2823,293144.7610501295
2824,169357.45756642715
2825,153253.95010136766
2826,129048.88246605973
2827,141911.35590051961
2828,215379.70081270786
2829,203337.02025080932
2830,226332.02550778803
2831,178047.17382377782
2832,238353.17396216432
2833,302287.4729670028
2834,214463.68775243295
2835,222553.48789012284
2836,189961.99479033097
2837,151335.41583646217
2838,145162.54887966716
2839,179002.7183670246
2840,203002.04683872827
2841,205775.4288663779
2842,228190.50246788398
2843,146010.57440506504
2844,174495.12660275775
2845,120092.2228756669
2846,207989.48094296697
2847,200797.44768800464
2848,224101.24036307048
2849,199130.63454059654
2850,279919.83985808503
2851,223101.6682653218
2852,236719.63649618358
2853,232264.81854708627
2854,141829.85397281108
2855,204292.17648262464
2856,200543.68341462358
2857,189318.51160747
2858,210233.97533303848
2859,114912.65482041804
2860,141797.46544196297
2861,132763.69839780664
2862,198682.69468320743
2863,132086.63614449717
2864,243983.66502011407
2865,149216.83114537183
2866,149056.5141977043
2867,96825.54677036026
2868,97315.85955259814
2869,99743.48077998104
2870,128170.92120812745
2871,85653.30086040686
2872,50204.158175330354
2873,98506.66330993696
2874,142091.71437828324
2875,114108.5928234644
2876,169784.5510090212
2877,141686.73346756137
2878,143931.5587524156
2879,134835.80550608688
2880,102242.4001893165
2881,135150.67884902094
2882,158502.0868824863
2883,181787.82214551032
2884,198274.66526573736
2885,174292.03777037995
2886,204337.85570275484
2887,94305.95761266154
2888,143784.07579618035
2889,60681.59914018193
2890,81340.85928332216
2891,140815.66929232274
2892,57205.56234339358
2893,91934.51444359036
2894,63429.358162743134
2895,310986.6103759593
2896,267889.04153216374
2897,216244.9795860429
2898,150546.48460072165
2899,221391.3338075195
2900,158850.54068982124
2901,211647.52168539207
2902,194142.4206918988
2903,331572.7948369576
2904,347742.94313616503
2905,89233.50885443055
2906,200984.3147157064
2907,115239.68360321707
2908,129878.17531037216
2909,153345.30393179492
2910,79098.34142971951
2911,85742.34959479154
2912,149880.2824927799
2913,82846.24922518291
2914,81186.1632431628
2915,87516.77609851542
2916,83960.63423597516
2917,161098.87989665047
2918,120864.06379918489
2919,229315.6302932469
